142,1,"Graphics: Display Special Effect Icon [142]","Irrelevant","Icon","Shows the icon specified by the 'Icon' field on the targeted creature(s) portrait.

All values are drawn directly from STATES.BAM in the GUIBam.bif starting at sequence 65.

Known values for 'Icon' are:
0   Charm
1   Dire Charm
2   Rigid Thinking
3   Confusion
4   Berserk
5   Intoxicated
6   Poisoned
7   Nauseated
8   Blind
9   Protection from Evil
10   Protection from Petrification
11   Protection from Missiles
12   Magic Armour
13   Held
14   Sleep
15   Shielded
16   Protection from Fire
17   Blessed
18   Chant
19   Free Action
20   Barkskin
21   Strength
22   Heroism
23   Invulnerable
24   Protection from Acid
25   Protection from Cold
26   Resist Fire/Cold
27   Protection from Electricity
28   Protection from Magic
29   Protection from Undead
30   Protection from Poison
31   Non-detection
32   Good luck
33   Bad luck
34   Silenced
35   Cursed
36   Panic
37   Resist Fear
38   Haste
39   Fatigue
40   Bard Song
41   Slow
42   Regenerate
43   Domination
44   Hopelessness
45   Greater Malison
46   Spirit Armour
47   Chaos
48   Feebleminded
49   Defensive Harmony
50   Champion's Strength
51   Dying
52   Mind Shield
53   Level Drain
54   Polymorph Self
55   Stun
56   Regeneration
57   Perception
58   Master Thievery
59   Energy Drain (Psionic/Mindflayer)
60   Holy Power
61   Cloak of Fear
62   Iron Skins
63   Magic Resistance
64   Righteous Magic
65   Spell Turning
66   Repulsing Undead
67   Spell Deflection
68   Fire Shield Red
69   Fire Shield Blue
70   Protection from Normal Weapons
71   Protection from Magic Weapons
72   Tenser’s Transformation
73   Protection from Magical Energy
74   Mislead
75   Contingency Active
76   Protected from the Elements
77   Projected Image
78   Maze
79   Imprisonment
80   Stoneskin
81   KAI
82   Called Shot
83   Spell Failure
84   Offensive Stance
85   Defensive Stance
86   Intelligence Drained by Mind Flayer
87   Regenerating
88   Dialog Mode
89   At a Store
90   Negative Plane Protection
91   Ability Score Drained
92   Spell Sequencer Active
93   Protected from Energy
94   Magnetized
95   Able to Poison Weapons
96   Setting Trap
97   Glass Dust
98   Blade Barrier
99   Death Ward
100  Doom
101  Decaying
102  Acid
103  Vocalize
104  Mantle
105  Miscast Magic
106  Magic Resistance Lowered
107  Spell Immunity
108  True Seeing
109  Detecting Traps
110  Improved Haste
111  Spell Trigger
112  Deaf
113  Enfeebled
114  Infravision
115  Friends
116  Shield of the Archons
117  Spell Trap
118  Absolute Immunity
119  Improved Mantle
120  Farsight
121  Globe of Invulnerability
122  Minor Globe of Invulnerability
123  Spell Shield
124  Polymorphed
125  Otiluke’s Resilient Sphere
126  Nauseated
127  Ghost Armor
128  Glitterdust
129  Webbed
130  Unconscious
131  Mental Combat
132  Physical Mirror
133  Repulse Undead
134  Chaotic Commands
135  Draw Upon Holy Might
136  Strength of One
137  Bleeding
138  Barbarian Rage
139  Boon of Lathlander
140  Storm Shield
141  Enraged
142  Stunning Blow
143  Quivering Palm
144  Entangled
145  Grease
146  Smite
147  Hardiness
148  Power Attack
149  Whirlwind Attack
150  Greater Whirlwind
151  Magic Flue
152  Critical Strike
153  Greater Deathblow
154  Deathblow
155  Avoid Death
156  Assassination
157  Evasion
158  Greater Evasion
159  Improved Alacrity
160  Aura of Flaming Death
161  Globe of Blades
162  Improved Chaos Shield*
163  Chaos Shield*
164  Fire Elemental Transformation
165  Earth Elemental Transformation

Note: The engine refuses to show portrait 79 (Imprisonment)."
143,1,"Item: Create Item in Slot [143]","Slot","Irrelevant","Creates the item specified by the resource key in the slot specified by the 'Slot' field, on the targeted creature(s).

Known values for 'Slot' (from slots.ids) are:
0   AMULET
1   ARMOR
2   BELT
3   BOOTS
4   CLOAK
5   GAUNTLETS
6   HELMET
7   RING_LEFT
8   RING_RIGHT
9   SHIELD
10  FIST
11  AMMO
15  MISC
35  WEAPON
11  AMMO0
12  AMMO1
13  AMMO2
14  AMMO3
15  MISC0
16  MISC1
17  MISC2
18  MISC3
19  MISC4
20  MISC5
21  MISC6
22  MISC7
23  MISC8
24  MISC9
25  MISC10
26  MISC11
27  MISC12
28  MISC13
29  MISC14
30  MISC15
31  MISC16
32  MISC17
33  MISC18
34  MISC19
35  WEAPON0
36  WEAPON1
37  WEAPON2
38  WEAPON3"
144,1,"Button: Disable Button [144]","Irrelevant","Button","Disabled the button specified by the 'Button' field. The resource field acts as a matching key to the resource field of the Enable Button, allowing separate enable/disable reasons.

Known values for 'Button' are:
0   Stealth Button
1   Thieving Skill Button
2   Spell Select Button
3   First Quick Spell Button
4   Second Quick Spell Button
5   Third Quick Spell Button
6   Turn Undead Button
7   Talk Button
8   Use Item Button
9   First Quick Item Button
10  No effect
11  Second Quick Item Button
12  Third Quick Item Button
13  Innate Ability Button"
145,1,"Spell: Disable Spell Casting Abilities [145]","Irrelevant","Spell Type","Disables spell casting abilities of the targeted creature(s), in the style specified by the 'Spell Type;' field.

Known values for 'Type' are:
0   Wizard
1   Priest
2   Innate"
146,1,"Spell: Cast Spell (at Creature) [146]","Casting Level","Type","Casts the spell specified by the resource key at the level specified by the 'Casting Level' field, in the style specified by the 'Type' field. A 'Casting Level' of 0 casts at the level of the casting creature.

Known values for 'Type' are:
0   Normal Casting
1   Cast Instantly"
147,1,"Spell: Learn Spell [147]","Irrelevant","Irrelevant","The targeted creature(s) tries to learn the spell specified by the resource key.
Learning is successful when 1D100 <= the INT-dependent LEARN_SPELL value in INTBON.2DA.
The LEARN_SPELL value is modified for mage specialists, with +15 for same school spells, and -15 for non-same school spells."
148,1,"Spell: Cast Spell (at Point) [148]","Casting Level","Type","Casts the spell specified by the resource key, at the level specified by the 'Casting Level' field, in the style specified by the 'Type' field. A 'Casting Level' of 0 casts at the level of the casting creature.

Known values for 'Type' are:
0   Normal Casting
1   Cast Instantly"
149,1,"Empty: [149]","Irrelevant","Irrelevant","This opcode has no effect."
150,1,"Spell Effect: Find Traps [150]","Irrelevant","Irrelevant","Applies the find traps effect to the targeted creature(s)."
151,1,"Summon: Replace Creature [151]","Irrelevant","Type","Replaces the targeted creature(s) with creature specified by the resource key, in the style specified by the 'Type' value.

Known values for 'Type' are:
0   Remove target silently
1   Remove target - kill with chunk death (giving experience)
2   Remove target - kill with normal death (giving experience)
3+  Don't remove the target"
152,1,"Spell Effect: Play Movie [152]","Irrelevant","Irrelevant","Plays the movie specified by the resource key.

Known movies are:
BG2-
  BISLOGO
  BWDRAGON
  DAYNITE
  DEATHAND
  END15FPS
  ENDCRDIT
  FLYTHR01
  FLYTHR02
  FLYTHR03
  FLYTHR04
  INTRO15F
  NITEDAY
  RESTCAMP
  RESTDUNG
  RESTINN
  WOTC

TOB-
  INTRO
  MANAFORG
  MELISSAN
  OUTRO
  SARADUSH
  POCKETZZ"
153,1,"Overlay: Sanctuary [153]","Irrelevant","Irrelevant","Applies the sanctuary effect to the targeted creature(s).

This effect sets stat #63 (SANCTUARY) to 1."
154,1,"Overlay: Entangle [154]","Irrelevant","Irrelevant","Applies the entangle visual effect to the targeted creature(s). Does not actually prevent the target from moving.

This effect sets stat #62 (ENTANGLE) to 1."
155,1,"Overlay: Minor Globe [155]","Irrelevant","Irrelevant","Applies the minor globe visual effect to the targeted creature(s).

This effect sets stat #64 (MINORGLOBE) to 1."
156,1,"Overlay: Protection from Normal Missiles Cylinder [156]","Irrelevant","Irrelevant","Applies the protection from normal missiles cylinder visual effect to the targeted creature(s).

This effect sets stat #65 (SHIELDGLOBE) to 1."
157,1,"State: Web Effect [157]","Irrelevant","Irrelevant","Applies the web effect to the targeted creature(s). The affected creature becomes immobile and its AI scripts stop running.

This effect sets stats #58 (HELD) and #67 (WEB) to 1. It also sets the STATE_HELPLESS flag."
158,1,"Overlay: Grease [158]","Irrelevant","Irrelevant","Applies the grease visual effect to the targeted creature(s). Does not actually affect the target's movement rate.

This effect sets stat #66 (GREASE) to 1."
159,1,"Spell Effect: Mirror Image (Exact Number) [159]","Amount","Irrelevant","Applies the mirror image effect to the targeted creature(s), creating a number of images equal to the 'Amount' value."
160,1,"Remove Sanctuary [160]","Irrelevant","Irrelevant","Removes the sanctuary effect from the targeted creature(s)."
161,1,"Cure: Horror [161]","Irrelevant","Irrelevant","Removes the horror effect from the targeted creature(s).
This effect ignores durations attributed to it."
162,1,"Cure: Hold [162]","Irrelevant","Irrelevant","Removes the paralysis effect (opcodes 109 and 175) from the targeted creature(s).

This effect should be used with an instant timing mode."
163,1,"Protection: Free Action [163]","Irrelevant","Irrelevant","Applies the free action effect to the targeted creature(s), restoring the creatures movement rate to its default value if the current movement rate value is below the default for the animation type."
164,1,"Cure: Drunkeness [164]","Irrelevant","Irrelevant","Clears the drunkeness stat (as modified by opcode 94)."
165,1,"Spell Effect: Pause Target [165]","Irrelevant","Irrelevant","Applies the pause effect to the targeted creature(s). Characters are still selectable.

This effect sets stat #70 (CasterHold) to 1."
166,1,"Stat: Magic Resistance Modifier [166]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Resistance = Resistance + 'Statistic Modifier' value
1   Flat Value Modifier -> Resistance = 'Statistic Modifier' value"
167,1,"Stat: THAC0 Modifier with Missile Weapons [167]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> THAC0 = THAC0 + 'Statistic Modifier' value
1   Flat Value Modifier -> THAC0 = 'Statistic Modifier' value
2   Percentage Modifier -> THAC0 = (THAC0 * 'Statistic Modifier' value) / 100"
168,1,"Summon: Remove Creature [168]","Irrelevant","Irrelevant","Removes the creature specified by the resource key (giving no experience)."
169,1,"Graphics: Prevent Special Effect Icon [169]","Irrelevant","Icon","Prevents the icon specified by the 'Icon' field from being displayed.

All values are drawn directly from STATES.BAM in the GUIBam.bif starting at sequence 65.

Known values for 'Icon' are:
0   Charm
1   Dire Charm
2   Rigid Thinking
3   Confusion
4   Berserk
5   Intoxicated
6   Poisoned
7   Nauseated
8   Blind
9   Protection from Evil
10   Protection from Petrification
11   Protection from Missiles
12   Magic Armour
13   Held
14   Sleep
15   Shielded
16   Protection from Fire
17   Blessed
18   Chant
19   Free Action
20   Barkskin
21   Strength
22   Heroism
23   Invulnerable
24   Protection from Acid
25   Protection from Cold
26   Resist Fire/Cold
27   Protection from Electricity
28   Protection from Magic
29   Protection from Undead
30   Protection from Poison
31   Non-detection
32   Good luck
33   Bad luck
34   Silenced
35   Cursed
36   Panic
37   Resist Fear
38   Haste
39   Fatigue
40   Bard Song
41   Slow
42   Regenerate
43   Domination
44   Hopelessness
45   Greater Malison
46   Spirit Armour
47   Chaos
48   Feebleminded
49   Defensive Harmony
50   Champion's Strength
51   Dying
52   Mind Shield
53   Level Drain
54   Polymorph Self
55   Stun
56   Regeneration
57   Perception
58   Master Thievery
59   Energy Drain (Psionic/Mindflayer)
60   Holy Power
61   Cloak of Fear
62   Iron Skins
63   Magic Resistance
64   Righteous Magic
65   Spell Turning
66   Repulsing Undead
67   Spell Deflection
68   Fire Shield Red
69   Fire Shield Blue
70   Protection from Normal Weapons
71   Protection from Magic Weapons
72   Tenser’s Transformation
73   Protection from Magical Energy
74   Mislead
75   Contingency Active
76   Protected from the Elements
77   Projected Image
78   Maze
79   Imprisonment
80   Stoneskin
81   KAI
82   Called Shot
83   Spell Failure
84   Offensive Stance
85   Defensive Stance
86   Intelligence Drained by Mind Flayer
87   Regenerating
88   Dialog Mode
89   At a Store
90   Negative Plane Protection
91   Ability Score Drained
92   Spell Sequencer Active
93   Protected from Energy
94   Magnetized
95   Able to Poison Weapons
96   Setting Trap
97   Glass Dust
98   Blade Barrier
99   Death Ward
100  Doom
101  Decaying
102  Acid
103  Vocalize
104  Mantle
105  Miscast Magic
106  Magic Resistance Lowered
107  Spell Immunity
108  True Seeing
109  Detecting Traps
110  Improved Haste
111  Spell Trigger
112  Deaf
113  Enfeebled
114  Infravision
115  Friends
116  Shield of the Archons
117  Spell Trap
118  Absolute Immunity
119  Improved Mantle
120  Farsight
121  Globe of Invulnerability
122  Minor Globe of Invulnerability
123  Spell Shield
124  Polymorphed
125  Otiluke’s Resilient Sphere
126  Nauseated
127  Ghost Armor
128  Glitterdust
129  Webbed
130  Unconscious
131  Mental Combat
132  Physical Mirror
133  Repulse Undead
134  Chaotic Commands
135  Draw Upon Holy Might
136  Strength of One
137  Bleeding
138  Barbarian Rage
139  Boon of Lathlander
140  Storm Shield
141  Enraged
142  Stunning Blow
143  Quivering Palm
144  Entangled
145  Grease
146  Smite
147  Hardiness
148  Power Attack
149  Whirlwind Attack
150  Greater Whirlwind
151  Magic Flue
152  Critical Strike
153  Greater Deathblow
154  Deathblow
155  Avoid Death
156  Assassination
157  Evasion
158  Greater Evasion
159  Improved Alacrity
160  Aura of Flaming Death
161  Globe of Blades
162  Improved Chaos Shield*
163  Chaos Shield*
164  Fire Elemental Transformation
165  Earth Elemental Transformation"
170,1,"Graphics: Play Damage Animation [170]","Irrelevant","Animation","Plays the damage animation specified by the 'Animation' field.

Known values for 'Type' are:
0   Blood (behind)
1   Blood (front)
2   Blood (left)
3   Blood (right)
4   Fire 1
5   Fire 2
6   Fire 3
7   Electricity 1
8   Electricity 2
9   Electricity 3"
171,1,"Spell: Give Ability [171]","Irrelevant","Irrelevant","Gives the spell specified by the resource key to the targeted creature(s)."
172,1,"Spell: Remove Spell [172]","Irrelevant","Irrelevant","Removes the spell specified by the resource key from the targeted creature(s) spellbook (but does not affect spells already memorised).
Both parameters should be 0 (zero)."
173,1,"Stat: Set Poison Resistance [173]","Statistic Modifier","Irrelevant","Sets the Poison Resistance of the target creature(s) to the value specified by 'Statistic Modifier'."
174,1,"Spell Effect: Play Sound Effect [174]","Irrelevant","Irrelevant","Plays the sound effect specified by the resource key.

Known Sound Effects are:
EFF_E01    Expire Illusionary Spell
EFF_E02    Expire Abjuration Spell
EFF_E03    Expire Conjuration Spell
EFF_E04    Expire Divination Spell
EFF_E05    Expire Enchantment Spell
EFF_E06    Expire Invocation Spell
EFF_E07    Expire Necromancy Spell
EFF_E08    Expire Alteration Spell

EFF_M02    Wizard Abjuration Spell Effect
EFF_M03    Wizard Conjuration Spell Effect
EFF_M04    Wizard Divination Spell Effect
EFF_M05    Wizard Enchantment Spell Effect
EFF_M07    Wizard Necromancy Spell Effect
EFF_M08    Wizard Alteration Spell Effect
EFF_M09    Dimension Door
EFF_M10    Dispel, Expire Illusionary Spell Effect
EFF_M11A   Expire Protection from Petrification
EFF_M11B   Expire Protection from Normal Missiles
EFF_M11C   Protection from Normal Missiles
EFF_M12A   Minor Globe Spell Effect
EFF_M12B   Expire Minor Globe Spell Effect
EFF_M13    Monster Summoning
EFF_M15    Wizard Hold Person/Undead/Monster
EFF_M16    Confusion Spell Effect
EFF_M18D   Melf's Acid Arrow
EFF_M20    Melf's Minute Meteors Impact
EFF_M20    Fireball Impact
EFF_M26    Animate Dead
EFF_M28    Haste
EFF_M29    Slow
EFF_M31A   Grease Area Effect Duration
EFF_M31B   Grease Start Area Effect
EFF_M31C   Grease Affect Creature
EFF_M32    Blur
EFF_M33    Wizard Illusionary Spell Effect
EFF_M34    Ice Storm
EFF_M35    Tree of Life Parasite Destruction
EFF_M36    Viekang Teleport
EFF_M36A   Skull Trap (untriggered)
EFF_M36B   Skull Trap shatter
EFF_M38    Teleport Without Error
EFF_M41    Disintegrate dust
EFF_M38    ic Armor
EFF_M52    Protection from Acid/Cold/Electricity/Fire
EFF_M53    Spell Protection Removal
EFF_M55    Weapon Protection Effect (e.g. Mantle, etc.)
EFF_M58    Melf's Minute Meteors creation
EFF_M59    Fire
EFF_M60    Stoneskin
EFF_M61    Polymorph/Shapeshift
EFF_M68    Melf's Acid Arrow Impact
EFF_M69    Improved Alacrity/Use Any Item
EFF_M70    Cacofiend, Gate, Summon Fiend
EFF_M71    Power Word: Blind, Kill, Silence, Sleep, Stun
EFF_M71B   Wizard Conjure Elemental Mental Combat
EFF_M71C   Wizard Conjure Elemental Mental Combat (Won)
EFF_M71D   Wizard Conjure Elemental Mental Combat (Lost)
EFF_M73    Summon Hakeashar, Nishruu
EFF_M74    Imprisonment, Maze 1
EFF_M74B   Imprisonment, Maze 2
EFF_M76    True Sight/Seeing
EFF_M77    Wizard Eye
EFF_M79    Spook
EFF_M80    Mislead, Project Image, Simulacrum
EFF_M82    Emotion, Greater Malison, Resist Magic
EFF_M86    Contingency & Sequencer -type spells
EFF_M87    Wizard Rapture of the Father
EFF_M89    Wail of the Banshee
EFF_M90    Timestop (Start)
EFF_M91    Timestop (Expire)
EFF_M92    Mirror Image/Priest Illusionary Spell Effect
EFF_M108   Dragon's Breath
EFF_M110   Bigby's Hand Spells

EFF_P01    Priest Abjuration Spell Effect
EFF_P02    Priest Conjuration Spell Effect
EFF_P03    Priest Divination Spell Effect
EFF_P04    Priest Enchantment Spell Effect
EFF_P05    Priest Invocation Spell Effect
EFF_P06    Priest Necromancy Spell Effect
EFF_P07    Priest Alteration Spell Effect
EFF_P08    Animal Summoning
EFF_P11    Hold Animal/Person (Priest)
EFF_P12    Protection from Evil/Magic Energy/The Elements/Energy
EFF_P13    Miscast Magic
EFF_P14    ic Vitriolic Sphere
EFF_P15    ic Recitation
EFF_P16    Flame Strike
EFF_P18    Raise Dead
EFF_P19    Call Lightning
EFF_P21A   Sanctuary Start
EFF_P21B   Sanctuary Duration
EFF_P21C   Sanctuary Expire
EFF_P22A   Glyph of Warding non-triggered
EFF_P22B   Glyph of Warding Shatter
EFF_P24    BG1 Armor/Shield
EFF_P25    Restoration (Lesser, Greater) casting completion
EFF_P40    Free Action
EFF_P43    Cloak of Fear start/Nature's Beauty
EFF_P51    Remove Fear
EFF_P54    Shillelagh, Spiritual Hammer
EFF_P55    Silence 15' radius
EFF_P56    Barkskin
EFF_P60    Aid
EFF_P61    Ironskins
EFF_P64A   Creature Summoning Flash
EFF_P65    Creature Summoning Circle
EFF_P66    Call Woodland Beings
EFF_P69    Unholy Word
EFF_P70    Holy Word
EFF_P72    Command Word
EFF_P73    Charm/Domination
EFF_P76    Flameblade
EFF_P77    Spiritual Hammer Hit
EFF_P80    Blade Barrier Creation
EFF_P83    Bolt of Glory
EFF_P89    Restoration (Greater, Lesser)
EFF_P90    Regeneration
EFF_P92    Earthquake
EFF_P93    Cause Wounds
EFF_P97    Armor of Faith wings
EFF_P115   Implosion
EFF_P116   Conjure Fallen Deva/Planetar
EFF_P117   Conjure Deva/Planetar"
175,1,"State: Hold [175]","IDS Entry","IDS File","Applies a yellow fade in graphic effect to the targeted creature(s), and shows the Hold icon, if the targeted creature(s) match the value specified by the 'IDS Entry' field, in the specified 'IDS File'. The affected creature becomes immobile and its AI scripts stop running.

Known values for 'IDS File' are:
2   EA.ids
3   General.ids
4   Race.ids
5   Class.ids
6   Specific.ids
7   Gender.ids
8   Align.ids
9   Kit.ids

This effect sets stat #58 (HELD) to 1. It also sets the STATE_HELPLESS flag."
176,1,"Stat: Movement Modifier (II) [176]","Statistic Modifier","Type","(As #126, but unaffected by Free Action).
Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

The engine allows values for 'Statistic Modifier' from 0 (immobile) to 255 (instantaneous), though behaviour is only consistent in the range 0 - 30.

Known values for 'Type' are:
0   Cumulative Modifier -> Movement = Movement + 'Statistic Modifier' value
1   Flat Value Modifier -> Movement = 'Statistic Modifier' value
2   Percentage Modifier -> Movement = (Movement * 'Statistic Modifier' value) / 100"
177,1,"Use EFF File [177]","IDS Entry","IDS File","Applies the eff file specified by the resource key to the targeted creature(s), if the targeted creature(s) match the value specified by the 'IDS Entry' field, in the specified 'IDS File'.
NB. When using an eff to alter thac0/dmg bonus, set param1 = 0, and param2 = 2.

Known values for 'IDS File' are:
2   EA.ids
3   General.ids
4   Race.ids
5   Class.ids
6   Specific.ids
7   Gender.ids
8   Align.ids
9   Kit.ids"
178,1,"Spell Effect: THAC0 vs. Creature Type Modifier [178]","IDS Entry","IDS File","Alters the targeted creature(s) THAC0 against the creature type specified by the 'IDS Entry' field in the specified 'IDS File'.
The actual modifier value is placed in the Parameter 3 field in an external effect.

Known values for 'IDS File' are:
2   EA.ids
3   General.ids
4   Race.ids
5   Class.ids
6   Specific.ids
7   Gender.ids
8   Align.ids
9   Kit.ids"
179,1,"Spell Effect: Damage vs. Creature Type Modifier [179]","Reference Value","Reference IDS","Alters the targeted creature(s) damage against the creature type specified by the 'IDS Entry' field in the specified 'IDS File'. The actual modifier value is placed in the Parameter 3 field in an external effect - dice values are ignored.

Known values for 'IDS File' are:
2   EA.ids
3   General.ids
4   Race.ids
5   Class.ids
6   Specific.ids
7   Gender.ids
8   Align.ids
9   Kit.ids"
180,1,"Item: Can't Use Item [180]","String Reference","Undefined","The targeted creatures(s) cannot use the item specified by the resource key. The strref specified by the 'String Reference' field is displayed when an attempt to use the item is made."
181,1,"Item: Can't Use Itemtype [181]","Item Type","Restriction","The targeted creature(s) cannot use the item type specified by the 'Item Type' field for the purpose specified by the 'Restriction' field. 

Known values for 'Restriction' are:
0   Equip
1   Use"
182,1,"Item: Unknown [182]","Unknown","Unknown","The use of this effect is unknown, and effect of its parameters are undefined."
183,1,"Item: Apply Effect Itemtype [183]","Undetermined","Type","Applies the effect specified by the resource key to the targeted creature(s) when an item of the item type specified by the 'Type' field is equipped.

***This effect has never been seen to work.***"
184,1,"Graphics: Passwall (Don't Jump) [184]","Undefined","Jump","Allows creatures to be placed in impassable areas, based on the value of the 'Jump' field.

Known values for 'Jump' are:
0   Do Jump from impassable areas
1+   Don't Jump from impassable areas"
185,1,"State: Hold [185]","IDS Entry","IDS File","Applies a yellow fade in graphic effect to the targeted creature(s), and shows the Hold icon, if the targeted creature(s) match the value specified by the 'IDS Entry' field, in the specified 'IDS File'. The affected creature becomes immobile and its AI scripts stop running.
This effect is not removed by effect 162.

Known values for 'IDS File' are:
2   EA.ids
3   General.ids
4   Race.ids
5   Class.ids
6   Specific.ids
7   Gender.ids
8   Align.ids
9   Kit.ids

This effect sets stat #58 (HELD) to 1. It also sets the STATE_HELPLESS flag."
186,1,"Script: MoveToArea [186]","Delay","Orientation","Marks the targetted creature(s) as travelling to the area specified by the resource key. The creature appears in the specified area after a delay (specified by the 'Delay' field), with the orientation specified by the 'Orientation' field. The creature appears at the point specified by the Caster Point fields (external EFF files only)."
187,1,"Script: Store Local Variable [187]","Value","Irrelevant","This effect stores a various data types, usually a variable in the 'variable' field.

Resistance.param3: Point
Param4: Float
Param1: Int 
Param2: Any
Resource1+2+3: String

This effect can only be used in an external effect (ie. an eff file)."
188,2,"Spell Effect: Aura Cleansing [188]","Irrelevant","Constant","Set the 'Constant' field to 1 if you want no time needed between spells.

This effect sets stat #76 (AURACLEANSING) to param #2."
189,2,"Stat: Casting Time Modifier [189]","Speed Modifier","Irrelevant","Alters the casting time of spells by the value specified by the 'Speed Modifier' field. This effect is cummulative. Positive values decrease the casting time, negative values increase the casting time.

This effect sets stat #77 (MENTALSPEED) to param #1."
190,2,"Stat: Attack Speed Factor [190]","Speed Modifier","Irrelevant","Alters the weapon's attack speed by the value specified by the 'Speed Modifier' field. This effect is not cumulative. Attack speed ranges from 0 (good) to 10 (bad). This effect acts as a bonus, so a high 'Speed Modifier' is good.

This effect sets stat #78 (PHYSICALSPEED) to param #1."
191,1,"Spell: Casting Level Modifier [191]","Modifier","Type","Applies the value specified by the 'Modifier' field as a bonus to casting spell levels, of a type specified by the 'Type' field.

Known values for 'Type' are:
0  Mage
1  Cleric

This effect modifies stats #79 (CASTINGLEVELBONUSMAGE) or #80 (CASTINGLEVELBONUSCLERIC) depending on param #2."
192,1,"Spell Effect: Find Familiar [192]","Irrelevant","Upgrade Marker","Summons a familiar for the Protagonist player. The familiar summoned is based on the alignment of the Protagonist, and values stored in the GAM file.

The 'Upgrade Marker' field is used internally to indicate the familiar has received the ToB upgrades.

Default creatures for familiars are:
Lawful Good     Pseudo Dragon (FAMPSD)
Lawful Neutral  Ferret (FAMFER)
Lawful Evil     Imp (FAMIMP)
Neutral Good    Pseudo Dragon (FAMPSD)
True Neutral    Rabbit (FAMRAB)
Neutral Evil    Dust Mephit (FAMDUST)
Chaotic Good    Fairy Dragon (FAMFAIR)
Chaotic Neutral Cat (FAMCAT)
Chaotic Evil    Quasit (FAMQUAS)"
193,1,"Spell Effect: Invisible Detection by Script [193]","Irrelevant","Constant Value","Allows invisible creatures to be attacked (via scripts) and makes it possible to target improved invisible creatures with spells. The Constant Value parameter should be set to 1 or 2.

This effect sets stat #81 (SEEINVISIBLE) to param #2."
194,1,"Ignore Dialog Pause [194]","Irrelevant","Constant Value","Allows the targeted creature(s) to carry on their actions during dialogs which pause action.
The Constant Value parameter should be set to 1."
195,1,"Spell Effect: Death Dependent Constitution Loss [195]","HP Modifier","Undefined","When a creature with this effect applied to it dies, the Protagonist enacts the damage animation, loses 1 Constitution point, and has their HP modified as dictated by the 'HP Modifier' field.
If 'HP Modifier' is positive, Maximum and Current HP are increased by 'HP Modifier' (though the message ' - was immune to my damage' is displayed).
If 'HP Modifier' is negative, Maximum HP is lowered by 'HP Modifier', and Current HP is lowered by twice 'HP Modifier'."
196,1,"Spell Effect: Familiar Block [196]","Irrelevant","Irrelevant","If this effect is found on any creature in the GAM file, the engine will block summoning of more familiars.

The effect should be set with a timing mode of 9."
197,1,"Spell: Bounce Projectile [197]","Irrelevant","Reflected Projectile","The targeted creature(s) will reflect the projectile specified by the 'Reflected Projectile' field back to the attacker.

Values for 'Reflected Projectile' are taken from projectl.ids."
198,1,"Spell: Bounce Opcode [198]","Irrelevant","Opcode","The targeted creature(s) will reflect attacks containing the opcode specified by the 'Opcode' field.

NB. This can cause a crash if two creatures end up reflecting to each other."
199,1,"Spell: Bounce Spell Level [199]","Reflected Level","Irrelevant","The targeted creature(s) will reflect spells from the spell level specified in the 'Reflected Level' field."
200,1,"Spell: Decrementing Bounce Spells [200]","Amount","Level","The targeted creature(s) will reflect a number of spells (specified by the 'Amount' field), from the spell level specified in the 'Level' field. A spell is assigned to a spell level by the power level of the first effect greater than the 'Level' parameter in the extended header that is being called."
201,1,"Spell: Decrementing Spell Immunity [201]","Amount","Level","The targeted creature(s) will absorb a number of spells (specified by the 'Amount' field), from the spell level specified in the 'Level' field. A spell is assigned to a spell level by the power level of the first effect greater than the 'Level' parameter in the extended header that is being called."
202,1,"Spell: Bounce Spell School [202]","Irrelevant","Spell School","The targeted creature(s) will turn spells from the school specified by the 'Spell School' field.

Known values for 'Spell School' are:
1   Abjuration
2   Conjuration
3   Divination
4   Enchantment
5   Illusion
6   Evocation
7   Necromancy
8   Alteration"
203,1,"Spell: Bounce Secondary Type [203]","Irrelevant","Secondary Type","The targeted creature(s) will turn spells with a secondary type matching that specified by the 'Secondary Type' field.

Known values for 'Secondary Type' are:
1   Spell Protections
2   Specific Protections
3   Illusionary Protections
4   Magic Attack
5   Divination Attack
6   Conjuration
7   Combat Protections
8   Contingency
9   Battleground
10  Offensive Damage
11  Disabling
12  Combination
13  Non-Combat"
204,1,"Spell: Protection from Spell (School) [204]","Irrelevant","Spell School","Gives the targeted creature(s) immunity to spells from the school specified by the 'Spell School' field.

Known values for 'Spell School' are:
1   Abjuration
2   Conjuration
3   Divination
4   Enchantment
5   Illusion
6   Evocation
7   Necromancy
8   Alteration"
205,1,"Spell: Protection from Spell (Secondary Type) [205]","Irrelevant","Type","Gives the targeted creature(s) immunity to the spell type specified by the 'Type' field.

Known values for 'Type' are:
1   Spell Protections
2   Specific Protections
3   Illusionary Protections
4   Magic Attack
5   Divination Attack
6   Conjuration
7   Combat Protections
8   Contingency
9   Battleground
10  Offensive Damage
11  Disabling
12  Combination
13  Non-Combat"
